-121.995810,36.962166
-121.995556,36.962612
-121.995307,36.963051
-121.995075,36.963464
-121.994626,36.963887
-121.994122,36.964131
-121.993493,36.964313
-121.992868,36.964247
-121.992289,36.964014
-121.991777,36.963796
-121.991254,36.963598
-121.990673,36.963418
-121.990119,36.963294
-121.989767,36.963707
-121.989445,36.964085
-121.989813,36.963705
-121.990057,36.963292
-121.990595,36.963477
-121.991196,36.963673
-121.991762,36.963855
-121.992345,36.964106
-121.992883,36.964323
-121.993454,36.964384
-121.994097,36.964273
-121.994652,36.963979
-121.995070,36.963566
-121.995347,36.963047
-121.995658,36.962552
-121.995905,36.962122
-121.996323,36.961803
-121.996834,36.962049
-121.997153,36.962508
-121.997586,36.962872
-121.998113,36.963069
-121.998587,36.963361
-121.998502,36.963866
-121.998414,36.964331
-121.998366,36.964795
-121.998286,36.965306
-121.998281,36.965757
-121.998217,36.966211
-121.998150,36.966671
-121.998031,36.967202
-121.998068,36.967653
-121.998714,36.967732
-121.999333,36.967816
-121.999894,36.967866
-122.000487,36.967911
-122.001156,36.967957
-122.001807,36.967943
-122.002454,36.967973
-122.003080,36.967962
-122.003742,36.967977
-122.004388,36.967966
-122.004997,36.967893
-122.005574,36.967765
-122.006127,36.967636
-122.006732,36.967504
-122.007366,36.967377
-122.007973,36.967260
-122.008633,36.967122
-122.009273,36.966954
-122.009943,36.966819
-122.010584,36.966683
-122.011133,36.966530
-122.011636,36.966327
-122.012203,36.966247
-122.012473,36.966673
